"地標類型","地標名稱","地址","電話","網址","TWD97_X","TWD97_Y","更新日期","行政區"
"警察機關","保安警察第二總隊二大三中","新北市萬里區八斗60號","02-24982844","","316477.82000000","2788694.29000000","2023-11-27 17:12:07.17","萬里區"
"警察機關","保安警察第二總隊仁里分隊","新北市貢寮區丹裡街1號","02-24901113","","342660.04000000","2772141.66000000","2023-11-27 17:12:07.17","貢寮區"
"警察機關","保安警察第二總隊仁和分隊","新北市萬里區八斗60號","02-24983798","","316477.82000000","2788694.29000000","2023-11-27 17:12:07.17","萬里區"
"警察機關","保安警察第二總隊台北分隊","新北市中和區景新街210巷2弄1號","02-86681319","","301181.35000000","2765230.48000000","2023-11-27 17:12:07.17","中和區"
"警察機關","保安警察第二總隊安康小隊","新北市新店區安豐路66號","02-22152468","","300395.13000000","2760673.22000000","2023-11-27 17:12:07.17","新店區"
"警察機關","保安警察第二總隊茂林分隊","新北市石門區茂林社區260號","02-26381393","","309763.98000000","2795833.78000000","2023-11-27 17:12:07.17","石門區"
"警察機關","保安警察第二總隊乾華分隊","新北市石門區茂林社區260號","02-26381392","","309763.98000000","2795833.78000000","2023-11-27 17:12:07.17","石門區"
"警察機關","保安警察第二總隊國聖分隊","新北市萬里區野柳里八斗60號","02-24985144","www.spsh.gov.tw","316477.82000000","2788694.29000000","2023-11-27 17:12:07.17","萬里區"
"警察機關","保安警察第二總隊專案分隊","新北市新店區安豐路66號","02-22150711","","300395.13000000","2760673.22000000","2023-11-27 17:12:07.17","新店區"
"警察機關","保安警察第二總隊第一大隊","新北市新店區安豐路66號","02-22150711","","300395.13000000","2760673.22000000","2023-11-27 17:12:07.17","新店區"
"警察機關","保安警察第二總隊第二大隊","新北市新店區安豐路66號","02-22152468","","300395.13000000","2760673.22000000","2023-11-27 17:12:07.17","新店區"
"警察機關","保安警察第二總隊龍門分隊","新北市貢寮區丹裡街1號","02-24901114","","342660.04000000","2772141.66000000","2023-11-27 17:12:07.17","貢寮區"
"警察機關","保安警察第二總隊警衛小隊","新北市中和區景平路123號","02-29421701","","302124.46000000","2764977.53000000","2023-11-27 17:12:07.17","中和區"
"警察機關","保安警察第二總隊鹽寮分隊","新北市貢寮區丹裡街1號","02-24902540","","342660.04000000","2772141.66000000","2023-11-27 17:12:07.17","貢寮區"
"警察機關","保安警衛分隊","新北市中和區景平路123號","02-29421701","","302052.00000000","2764990.00000000","2023-11-27 17:12:07.17","中和區"
"警察機關","保安鹽寮分隊","新北市貢寮區美豐里丹裡街1號","02-24902459","","343063.00000000","2771987.00000000","2023-11-27 17:12:07.17","貢寮區"
"警察機關","南勢派出所","新北市中和區壽南里南山路322號","02-29419445","www.zhonghe.police.ntpc.gov.tw","301273.00000000","2764381.00000000","2023-11-27 17:12:07.17","中和區"
"警察機關","厚德派出所","新北市三重區厚德里三和路三段186號","02-29712064","www.sanchong.police.ntpc.gov.tw","299645.00000000","2773985.00000000","2023-11-27 17:12:07.17","三重區"
"警察機關","後厝派出所","新北市三芝區後厝里北勢子45之32號","02-26362052","www.tamsui.police.ntpc.gov.tw","297306.00000000","2793676.00000000","2023-11-27 17:12:07.17","三芝區"
"警察機關","後埔派出所","新北市板橋區成都街22號","02-29615964","www.banqiao.police.ntpc.gov.tw","296529.00000000","2766381.00000000","2023-11-27 17:12:07.17","板橋區"
"警察機關","柑園派出所","新北市樹林區柑園里佳園路三段20號","02-26801075","www.shulin.police.ntpc.gov.tw","289171.00000000","2760775.00000000","2023-11-27 17:12:07.17","樹林區"
"警察機關","柑腳派出所","新北市雙溪區長源里柑腳19號","02-24931744","www.ruifang.police.ntpc.gov.tw","331216.00000000","2767621.00000000","2023-11-27 17:12:07.17","雙溪區"
"警察機關","重光派出所","新北市金山區重和里茅埔頭8號","02-24080470","www.jinshan.police.ntpc.gov.tw","310876.00000000","2789909.00000000","2023-11-27 17:12:07.17","金山區"
"警察機關","重陽派出所","新北市三重區集賢路163號","02-82879727","www.sanchong.police.ntpc.gov.tw","299213.00000000","2775748.00000000","2023-11-27 17:12:07.17","三重區"
"警察機關","員山派出所","新北市中和區嘉穗里員山路235巷1號","02-22237295","www.zhonghe.police.ntpc.gov.tw","298528.00000000","2765675.00000000","2023-11-27 17:12:07.17","中和區"
"警察機關","哪哮派出所","新北市烏來區信賢里信福路11號","02-26616400","www.xindian.police.ntpc.gov.tw","303180.59159600","2747963.72935000","2023-11-27 17:12:07.17","烏來區"
"警察機關","埔墘派出所","新北市板橋區中山路二段286號","02-29558223","www.haishan.police.ntpc.gov.tw/","298402.00000000","2767933.00000000","2023-11-27 17:12:07.17","板橋區"
"警察機關","崁腳派出所","新北市萬里區崁腳里崁腳路38號","02-24922740","www.jinshan.police.ntpc.gov.tw","315598.00000000","2783700.00000000","2023-11-27 17:12:07.17","萬里區"
"警察機關","泰山分駐所","新北市泰山區泰林路二段214號","02-29097947","www.linkou.police.ntpc.gov.tw","293695.00000000","2772697.00000000","2023-11-27 17:12:07.17","泰山區"
"警察機關","海山分局","新北市板橋區漢生東路195號","02-29640322","www.haishan.police.ntpc.gov.tw/","297449.00000000","2767137.00000000","2023-11-27 17:12:07.17","板橋區"
"警察機關","海山交通分隊","新北市板橋區民族路57號後棟1-3樓","02-29574112","www.haishan.police.ntpc.gov.tw/","296895.00000000","2766922.00000000","2023-11-27 17:12:07.17","板橋區"
"警察機關","海山派出所","新北市板橋區漢生東路195號1樓","02-29574370","www.haishan.police.ntpc.gov.tw/","297456.00000000","2767140.00000000","2023-11-27 17:12:07.17","板橋區"
"警察機關","烘內派出所","新北市汐止區汐萬路二段230號","02-26462564","www.xizhi.police.ntpc.gov.tw","315224.00000000","2775732.00000000","2023-11-27 17:12:07.17","汐止區"
"警察機關","烏來分駐所","新北市烏來區烏來里烏來街45號","02-26616410","www.xindian.police.ntpc.gov.tw","305778.00000000","2750948.00000000","2023-11-27 17:12:07.17","烏來區"
"警察機關","烏來派出所","新北市烏來區烏來里烏來街45號","02-26616410","www.xindian.police.ntpc.gov.tw","305778.00000000","2750935.00000000","2023-11-27 17:12:07.17","烏來區"
"警察機關","貢寮分駐所","新北市貢寮區朝陽街70巷7號","02-24941542","www.ruifang.police.ntpc.gov.tw","341836.00000000","2768559.00000000","2023-11-27 17:12:07.17","貢寮區"
"警察機關","乾華派出所","新北市石門區草里里阿里荖14之1號","02-26381274","www.jinshan.police.ntpc.gov.tw","311282.00000000","2796925.00000000","2023-11-27 17:12:07.17","石門區"
"警察機關","國公路第一警察隊","新北市泰山區大科里大科坑1號","02-29099367","www.hpb.gov.tw","291903.36000000","2772725.57000000","2023-11-27 17:12:07.17","泰山區"
"警察機關","國公路第一警察隊泰山分隊","新北市泰山區大科里大科坑1號","02-29095244","www.hpb.gov.tw","291912.93000000","2772735.13000000","2023-11-27 17:12:07.17","泰山區"
"警察機關","國公路第六警察隊隊部","新北市樹林區柑園里佳園路三段101巷1號","02-26804933","www.hpb.gov.tw","289879.00000000","2760552.00000000","2023-11-27 17:12:07.17","樹林區"
"警察機關","國光派出所","新北市中和區莒光路168號","02-29569805","www.zhonghe.police.ntpc.gov.tw","297706.38000000","2765822.00000000","2023-11-27 17:12:07.17","中和區"
"警察機關","國道公路第一警察隊汐止分隊","新北市汐止區長江街254號","02-26411141","www.hpb.gov.tw","316934.79000000","2774699.19000000","2023-11-27 17:12:07.17","汐止區"
"警察機關","國道公路第九警察隊石碇分隊","新北市石碇區文山路一段2-1號","02-26633335","www.hpb.gov.tw","315067.00000000","2767143.00000000","2023-11-27 17:12:07.17","石碇區"
"警察機關","國道公路第六警察隊樹林分隊","新北市樹林區佳園路三段101巷1號","02-26807635","www.hpb.gov.tw","289890.00000000","2760552.43000000","2023-11-27 17:12:07.17","樹林區"
"警察機關","國道公路第六警察隊樹林分隊","新北市樹林區柑園里佳園路三段101巷1號","02-26807636","www.hpb.gov.tw","289890.00000000","2760553.00000000","2023-11-27 17:12:07.17","樹林區"
"警察機關","國道公路警察局","新北市泰山區黎明里半山雅70之2號","02-29094111","www.hpb.gov.tw","292633.71000000","2773254.69000000","2023-11-27 17:12:07.17","泰山區"
"警察機關","基隆港務警察局台北派出所","新北市八里區商港路120號","02-86302082","","289549.42000000","2782563.91000000","2023-11-27 17:12:07.17","八里區"
"警察機關","得和派出所","新北市永和區民權里民權路51號","02-29451969","www.yonghe.police.ntpc.gov.tw/","302493.00000000","2765552.00000000","2023-11-27 17:12:07.17","永和區"
"警察機關","桶壁派出所","新北市烏來區新烏路四段23號","02-26616533","www.xindian.police.ntpc.gov.tw","305498.68268200","2753071.33246000","2023-11-27 17:12:07.17","烏來區"
"警察機關","淡水分局","新北市淡水區新生里中正路229號","02-26212069","www.tamsui.police.ntpc.gov.tw","294013.00000000","2784956.00000000","2023-11-27 17:12:07.17","淡水區"
"警察機關","淡水分局警備隊","新北市淡水區中正路318-1號2樓","02-26223617","www.tamsui.police.ntpc.gov.tw","294026.00000000","2784984.00000000","2023-11-27 17:12:07.17","淡水區"
"警察機關","淡水交通分隊","新北市淡水區中正東路40號","02-26225791","www.tamsui.police.ntpc.gov.tw","295320.00000000","2784156.00000000","2023-11-27 17:12:07.17","淡水區"
"警察機關","清水派出所","新北市土城區青雲路220號","02-22615479","www.tucheng.police.ntpc.gov.tw","296319.00000000","2763791.00000000","2023-11-27 17:12:07.17","土城區"
"警察機關","深坑分駐所","新北市深坑區平埔街16號","02-26621658","www.xindian.police.ntpc.gov.tw","312121.00000000","2766095.00000000","2023-11-27 17:12:07.17","深坑區"
"警察機關","野柳派出所","新北市萬里區野柳里港西路9號","02-24922510","www.jinshan.police.ntpc.gov.tw","319013.00000000","2788511.00000000","2023-11-27 17:12:07.17","萬里區"
"警察機關","頂城派出所","新北市新店區碧潭路75號3樓","02-22118023","www.xindian.police.ntpc.gov.tw","303956.54000000","2761121.59000000","2023-11-27 17:12:07.17","新店區"
"警察機關","頂埔派出所","新北市土城區中央路4段102號(頂埔捷運站1號出口)","02-22681220","www.tucheng.police.ntpc.gov.tw","292233.00000000","2761333.00000000","2023-11-27 17:12:07.17","土城區"
"警察機關","彭厝派出所","新北市樹林區國凱街65號","02-86868077","www.shulin.police.ntpc.gov.tw","292624.00000000","2763620.00000000","2023-11-27 17:12:07.17","樹林區"
"警察機關","插角派出所","新北市三峽區插角里67-1號","02-26720121","www.sanxia.police.ntpc.gov.tw","291078.00000000","2751540.00000000","2023-11-27 17:12:07.17","三峽區"
"警察機關","景安派出所","新北市中和區復興路276號","02-22436955","www.zhonghe.police.ntpc.gov.tw","300745.00000000","2764817.00000000","2023-11-27 17:12:07.17","中和區"
"警察機關","湖山派出所","新北市鶯歌區大湖路370號","02-26792474","www.sanxia.police.ntpc.gov.tw","284948.00000000","2762842.00000000","2023-11-27 17:12:07.17","鶯歌區"
"警察機關","猴硐派出所","新北市瑞芳區弓橋里九芎橋路96號","02-24972527","www.ruifang.police.ntpc.gov.tw","334042.00000000","2776385.00000000","2023-11-27 17:12:07.17","瑞芳區"
"警察機關","集賢派出所","新北市蘆洲區集賢路245號1樓","02-82832110","www.luzhou.police.ntpc.gov.tw","298595.00000000","2775265.00000000","2023-11-27 17:12:07.17","蘆洲區"
"警察機關","慈福派出所","新北市三重區仁愛街519號","02-29815111","www.sanchong.police.ntpc.gov.tw","299160.00000000","2774975.00000000","2023-11-27 17:12:07.17","三重區"
"警察機關","新北市政府刑事警察大隊","新北市中和區民安街176號","02-80243033","www.cic.police.ntpc.gov.tw","298050.00000000","2765997.00000000","2023-11-27 17:12:07.17","中和區"
"警察機關","新北市政府警察局少年警察隊","新北市土城區和平路22號5樓","02-22665750","www.jpdb.police.ntpc.gov.tw","294717.00000000","2762872.00000000","2023-11-27 17:12:07.17","土城區"
"警察機關","新北市政府警察局民防管制中心","新北市中和區民安街178號1樓","02-82286516","www.police.ntpc.gov.tw","298092.60000000","2765884.18000000","2023-11-27 17:12:07.17","中和區"
"警察機關","新北市政府警察局保安警察大隊","新北市中和區中正路1167號2樓","02-22252620","www.spc.police.ntpc.gov.tw","298569.00000000","2766892.00000000","2023-11-27 17:12:07.17","中和區"
"警察機關","新北市政府警察局婦幼警察隊","新北市中和區中正路1167號8樓","02-22286032","www.wpb.police.ntpc.gov.tw","298565.00000000","2766887.00000000","2023-11-27 17:12:07.17","中和區"
"警察機關","新北市政府警察局總局","新北市板橋區府中路32號","02-80725454","www.police.ntpc.gov.tw","296272.00000000","2766950.00000000","2023-11-27 17:12:07.17","板橋區"
"警察機關","新北市警察訓練中心","新北市中和區民安街150號","02-22211890","www.police.ntpc.gov.tw","298088.00000000","2765666.00000000","2023-11-27 17:12:07.17","中和區"
"警察機關","新生派出所","新北市永和區中溪里仁愛路187號","02-29217119","www.yonghe.police.ntpc.gov.tw/","301500.00000000","2767262.00000000","2023-11-27 17:12:07.17","永和區"
"警察機關","新店分局","新北市新店區北新路一段86號","02-29111170","www.xindian.police.ntpc.gov.tw","304696.00000000","2762307.00000000","2023-11-27 17:12:07.17","新店區"
"警察機關","新店分局交通分隊","新北市新店區北新路一段86號7樓","02-22102921","www.police.ntpc.gov.tw","304695.00000000","2762298.00000000","2023-11-27 17:12:07.17","新店區"
"警察機關","新海派出所","新北市板橋區英士路151號","02-22586867","www.haishan.police.ntpc.gov.tw/","296432.00000000","2768521.00000000","2023-11-27 17:12:07.17","板橋區"
"警察機關","新莊分局","新北市新莊區中正路150號","02-29924034","www.xinzhuang.police.ntpc.gov.tw","295589.00000000","2769858.00000000","2023-11-27 17:12:07.17","新莊區"
